,movie_id,movie_name,year,genre,overview,director,cast
698,tt0110546,Mohra,1994,"Action, Drama, Thriller","A journalist comes to the aid of a murderer with a life sentence when she makes an appeal in court and although he is given his freedom, they soon discover that there is a grim reason behind his release.",Rajiv Rai,"Akshay Kumar, Suniel Shetty, Raveena Tandon, Naseeruddin Shah"
699,tt23475174,Untitled Soorarai Pottru remake,2024,"Action, Drama","Inspired by real-life events, follows the journey of a man as he sets out to make air travel more accessible and overcomes challenges of the highly capital-intensive aviation industry, with a unwavering determination.",Sudha Kongara,"Akshay Kumar, Radhika Madan, Paresh Rawal, R. Sarathkumar"
700,tt3679060,Dishoom,2016,"Action, Adventure, Comedy","When India's top batsman goes missing in the Middle East, two mismatched cops must team up for a 36-hour manhunt before the cricket final.",Rohit Dhawan,"John Abraham, Varun Dhawan, Jacqueline Fernandez, Akshaye Khanna"
701,tt11433822,Aankh Micholi,2023,"Comedy, Family",A family of misfits is trying to hide some secrets from the NRI suitor and his family as they want their daughter to get married to a well-to-do NRI guy. Then a series of comical twists and turns.,Umesh Shukla,"Paresh Rawal, Sharman Joshi, Abhimanyu Dasani, Mrunal Thakur"
702,tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005,"Drama, Romance, Thriller","An introvert is unable to express his feelings to the girl he loves. His friend proposes to her and she accepts, but leaves him when she discovers he is a flirt; however, destiny has other plans.",Aditya Datt,"Emraan Hashmi, Tanushree Dutta, Sonu Sood, Preeti Ganguli"
703,tt1092005,Golmaal Returns,2008,"Comedy, Crime, Mystery","A man is sandwiched between his over possessive wife and a police inspector, where he is suspected for adultery and murder.",Rohit Shetty,"Ajay Devgn, Kareena Kapoor, Arshad Warsi, Tusshar Kapoor"
704,tt6102396,Kaalakaandi,2018,"Comedy, Thriller","Focusing on life, death and karma, this dark comedy follows three parallel tracks - a man who discovers that he is a terminally ill, a woman seeking redemption and two goons with major trust issues.",Akshat Verma,"Saif Ali Khan, Asif Basra, Neil Bhoopalam, Ankit Bisht"
705,tt0488836,Hanuman,2005,Animation,"This animated movie depicts Hanuman's life from birth. The narrator is actor Mukesh Khanna. The movie relays how Hanuman was born to Anjani a female Apsara and Kesari, by the blessings of Vayu-Dev, the Wind God.","V.G. Samant, Milind Ukey","Mukesh Khanna, Viraj, Mona Shetty, Sumeet Pathak"
706,tt19394258,Tariq,2023,"Action, Drama, Thriller",Plot under wraps.,Arun Gopalan,"John Abraham, Rukmini Maitra, Gajala, Sujith Shanker"
707,tt0100095,Maine Pyar Kiya,1989,"Drama, Musical, Romance","After Suman's father leaves her in the care of another family while he travels abroad, she falls in love with Prem. However, in order to for them to marry, Prem has to prove to Suman's father that he is not the same as his own dad.",Sooraj R. Barjatya,"Salman Khan, Bhagyashree Patwardhan, Alok Nath, Rajeev Verma"
708,tt3717068,Court,2014,Drama,"When an aging activist is arrested, the lives of the accused, the lawyers, and the judge intertwine to reveal bigotry that underscores the judicial system.",Chaitanya Tamhane,"Vira Sathidar, Vivek Gomber, Geetanjali Kulkarni, Pradeep Joshi"
709,tt8983164,Chhalaang,2020,"Comedy, Drama, Sport",Chhalaang is a hilarious yet inspiring journey by Montu.,Hansal Mehta,"Rajkummar Rao, Nushrratt Bharuccha, Mohd. Zeeshan Ayyub, Saurabh Shukla"
710,tt9648672,Street Dancer 3D,2020,"Drama, Music","Two rival dance groups from India and Pakistan who are always competing against each other, join forces when it comes to competing at an international dance competition.",Remo D'Souza,"Varun Dhawan, Shraddha Kapoor, Prabhu Deva, Nora Fatehi"
711,tt8983228,Jhund,2022,"Biography, Drama, Sport","Based on the life of Vijay Barse, a retired sports teacher who founded an NGO called Slum Soccer. He managed to rehabilitate street kids by keeping them off drugs and crime by turning them into soccer players and building a whole team.",Nagraj Manjule,"Amitabh Bachchan, Ankush Gedam, Babu Kshatriya, Jerico Robert"
712,tt8733898,U-Turn,2018,"Crime, Horror, Mystery","When a flyover in the city becomes the hotbed of accidents, a young reporter decides to investigate the issue. Her quest for an answer leads her into a web of intrigue, murder and mystery.",Pawan Kumar,"Samantha Ruth Prabhu, Aadhi, Bhoomika Chawla, Rahul Ravindran"
713,tt10152736,Thalaivi,2021,"Biography, Drama",A biopic on the late Tamil Nadu Chief Minister J Jayalalithaa.,A.L. Vijay,"Kangana Ranaut, Arvind Swami, Nassar, Samuthirakani"
714,tt0216817,Hum Saath-Saath Hain,1999,"Drama, Musical","Ramkishen and Mamta have three sons Vivek , Prem and Vinod and a daughter Sangeeta. This family is part of a joint family whose close knit bond is challenged by a misunderstanding.",Sooraj R. Barjatya,"Mohnish Behl, Salman Khan, Saif Ali Khan, Tabu"
715,tt7027278,Kedarnath,2018,"Drama, Romance","Mansoor, a reserved and reticent Pithoo, helps pilgrims make an arduous journey upwards to the temple town. His world turns around when he meets the beautiful and rebellious Mukku who draws him into a whirlwind of intense love.",Abhishek Kapoor,"Sushant Singh Rajput, Sara Ali Khan, Nitish Bharadwaj, Alka Amin"
716,tt1291465,Raajneeti,2010,"Crime, Drama, Thriller","Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics.",Prakash Jha,"Ajay Devgn, Ranbir Kapoor, Nana Patekar, Katrina Kaif"
717,tt9248972,Mission Mangal,2019,"Drama, History","Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan), making it the least expensive mission to Mars.",Jagan Shakti,"Akshay Kumar, Vidya Balan, Taapsee Pannu, Sonakshi Sinha"
718,tt19864958,Maja Ma,2022,"Comedy, Drama","A rumor about Pallavi Patel, a quintessential, middle aged, devoted housewife who is famous for her dance and cooking, threatens to disrupt her middle-class family's ethos, on the eve of her son Tejas' engagement with a rich, NRI girl.",Anand Tiwari,"Madhuri Dixit, Ritwik Bhowmik, Barkha Singh, Gajraj Rao"
719,tt1532957,Paa,2009,"Comedy, Drama",A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.,R. Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal"
720,tt0116950,Maachis,1996,"Action, Crime, Drama","A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots.",Gulzar,"Om Puri, Tabu, Chandrachur Singh, Kanwaljeet Singh"
721,tt9537274,The Intern,V,"Comedy, Drama, Thriller",The Indian adaptation of The Intern (2015).,Amit Ravindernath Sharma,"Deepika Padukone, Amitabh Bachchan, Neena Gupta"
722,tt8176040,Panipat,2019,"Action, Drama, History","The Great Betrayal is a War Epic set in 1761, when Sadashiv Rao Bhau Peshwa led the Maratha army to the north of India to repel the invading forces of Ahmad Shah Abdali, the King of Afghanistan.",Ashutosh Gowariker,"Arjun Kapoor, Sanjay Dutt, Kriti Sanon, Mohnish Behl"
723,tt0227194,One 2 Ka 4,2001,"Action, Crime, Drama","When a cop's partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder.",Shashilal K. Nair,"Shah Rukh Khan, Jackie Shroff, Juhi Chawla, Nirmal Pandey"
724,tt3019620,Titli,2014,"Action, Crime, Drama","Titli, the youngest member of a car-jacking brotherhood wants to escape the family business. He and his wife form a pact to set free from their family roots. But is escape possible?",Kanu Behl,"Shashank Arora, Ranvir Shorey, Shivani Raghuvanshi, Amit Sial"
725,tt2198235,Monsoon Shootout,2013,"Action, Crime, Drama","As heavy rains lash Mumbai, a cop on his first assignment faces a life altering decision when he must decide whether to shoot a suspect or not.",Amit Kumar,"Vijay Varma, Nawazuddin Siddiqui, Neeraj Kabi, Geetanjali Thapa"
726,tt2621000,Jolly LLB,2013,"Comedy, Crime, Drama","Wanting to earn fame and fortune, a small time lawyer files a PIL for an infamous hit-and-run, and thus learns what it really is like to be a lawyer.",Subhash Kapoor,"Arshad Warsi, Amrita Rao, Boman Irani, Saurabh Shukla"
727,tt0415908,Kaal,2005,"Adventure, Horror, Mystery","A tiger expert, his wife, two tourists and a village chief engage in a battle for survival against supernatural beasts within Jim Corbett National Wildlife Park.",Soham Shah,"Ajay Devgn, Vivek Oberoi, John Abraham, Lara Dutta"
728,tt0110076,Hum Aapke Hain Koun..!,1994,"Comedy, Drama, Musical","Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha's sister dies, leaving behind a baby.",Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Behl, Renuka Shahane"
729,tt6143422,Kadvi Hawa,2017,Drama,"Story of a farmer and a bank recovery agent, whose lives are impacted by climate change. Both are willing to go to any length for the sake of their family. What does fate have in store for them?",Nila Madhab Panda,"Sanjay Mishra, Ranvir Shorey, Tillotama Shome, Bhupesh Singh"
730,tt6926486,Daddy,2017,"Action, Biography, Crime","Spanning the 1970s and 1980s, this is the sensational true story of Arun Gawli, who grew up in Mumbai's impoverished Dagdi Chawl, to become a dreaded don, politician, and rival of India's most powerful crime boss, Dawood Ibrahim.",Ashim Ahluwalia,"Arjun Rampal, Aishwarya Rajesh, Nishikant Kamat, Rajesh Shringarpure"
731,tt0477252,36 China Town,2006,"Comedy, Mystery, Thriller","A wealthy casino owner is murdered in her mansion at 36, China Town and the investigating detective uncovers multiple suspects, all with independent motives to commit the crime.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshaye Khanna, Shahid Kapoor, Kareena Kapoor, Paresh Rawal"
732,tt0220757,Shool,1999,"Action, Crime, Drama","A tale of an honest cop set against the backdrop of the brutal, lawless system prevailing in the Indian state of Bihar, and the endless suffering he tolerates before all hell breaks loose.",Eeshwar Nivas,"Manoj Bajpayee, Raveena Tandon, Sayaji Shinde, Yashpal Sharma"
733,tt4354740,Dharam Sankat Mein,2015,Comedy,"At the age of 55, a Hindu man discovers that he was born Muslim and adopted by a Hindu family.",Fuwad Khan,"Naseeruddin Shah, Paresh Rawal, Annu Kapoor, Gagan Gupta"
734,tt10230422,Class of 83,2020,"Action, Crime, Drama",The story of an upright policeman-turned-trainer whose wards deal with various complexities.,Atul Sabharwal,"Bobby Deol, Anup Soni, Joy Sengupta, Hitesh Bhojraj"
735,tt16867258,Sheran Di Kaum Punjabi,2024,"Action, Adventure, Drama",Add a Plot,Gippy Grewal,"Sanjay Dutt, Gippy Grewal, Harpreet Kaler, Ravi Dehru"
736,tt3802576,Brothers,2015,"Action, Drama, Sport","After living many years together, two brothers discover that they are not blood related so square off in a mixed martial arts tournament to determine whose blood is stronger.",Karan Malhotra,"Akshay Kumar, Sidharth Malhotra, Jackie Shroff, Jacqueline Fernandez"
737,tt0337971,Deewangee,2002,"Crime, Drama, Mystery",A lawyer tried to defend a person accused of murder who is diagnosed with Split personality disorder.,Anees Bazmee,"Ajay Devgn, Akshaye Khanna, Urmila Matondkar, Farida Jalal"
738,tt5713232,Madaari,2016,"Drama, Thriller","When Nirmal loses his family in a disaster caused by government corruption, he embarks on a journey seeking accountability and revenge.",Nishikant Kamat,"Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi"
739,tt0068257,Bawarchi,1972,"Comedy, Musical, Drama",A dysfunctional middle-class family is transformed due to the influence of their new multi-talented household servant - but he might be too good to be true.,Hrishikesh Mukherjee,"Rajesh Khanna, Jaya Bachchan, Usha Kiran, Harindranath Chattopadhyay"
740,tt1736552,Breakaway,2011,"Comedy, Drama, Sport",An ethnic Canadian hockey player struggles against traditional family values and discrimination from mainstream hockey players.,Robert Lieberman,"Vinay Virmani, Camilla Belle, Russell Peters, Rob Lowe"
741,tt0054098,Mughal-E-Azam,1960,"Drama, Romance, War",A 16th century prince falls in love with a court dancer and battles with his emperor father.,K. Asif,"Prithviraj Kapoor, Madhubala, Dilip Kumar, Durga Khote"
742,tt5613834,A Gentleman,2017,"Action, Comedy","Gaurav, a simple hard working guy for a white collar job visits Mumbai for a meeting where his doppelganger is about to bring chaos in his life.","Krishna D.K., Raj Nidimoru","Sidharth Malhotra, Jacqueline Fernandez, Darshan Kumaar, Hussain Dalal"
743,tt1230165,Rock On!!,2008,"Drama, Music",Four friends reunite to relive their moments of glory as a rock band.,Abhishek Kapoor,"Arjun Rampal, Farhan Akhtar, Luke Kenny, Purab Kohli"
744,tt12882620,Evil Eye,2020,"Horror, Mystery, Thriller",A superstitious mother is convinced that her daughter's new boyfriend is the reincarnation of a man who tried to kill her 30 years ago.,"Elan Dassani, Rajeev Dassani","Sarita Choudhury, Sunita Mani, Bernard White, Omar Maskati"
745,tt2929690,Margarita with a Straw,2014,Drama,"A rebellious young woman with cerebral palsy leaves her home in India to study in New York, unexpectedly falls in love, and embarks on an exhilarating journey of self-discovery.","Shonali Bose, Nilesh Maniyar","Kalki Koechlin, Revathi, Sayani Gupta, Hussain Dalal"
746,tt28635101,Rakshak India's Braves,2023,"Action, Biography","The bravery of Lieutenant Triveni Singh, a young soldier who gave his own life to protect over 300 people who were caught in the cross firing at the Jammu railway station in a terrorist attack in 2004.",Akshay Choubey,"Aayat, Jatin Ahuja, Ravi Aneja, Sanju Banerjee"
747,tt26229612,The Diplomat,2024,"Drama, Thriller","Based on a story of an Indian diplomat who tries to repatriate an Indian girl from Pakistan, where she was presumably forced and deceived into marrying against her will.",Shivam Nair,"Kumud Mishra, Sharib Hashmi, Amitoj Mann, John Abraham"
748,tt0136352,Koyla,1997,"Action, Drama, Musical","A village girl agrees to a marriage to a king she has never met after he sends her a photograph of himself. But the man in the photograph is not the king but his most loyal slave, the handsome but mute Shankar.",Rakesh Roshan,"Shah Rukh Khan, Madhuri Dixit, Amrish Puri, Ranjeet Bedi"
749,tt0114726,Trimurti,1995,"Action, Drama","After being framed, a policewoman languishing in prison hopes that her three sons will deliver justice and restore her honor.",Mukul Anand,"Jackie Shroff, Anil Kapoor, Shah Rukh Khan, Priya Tendulkar"
750,tt10964430,Thappad,2020,Drama,Thappad is a story of Amrita whose seemingly perfect life is shattered when her husband slaps her once in a party. But is one slap enough to question what a relationship stands for?,Anubhav Sinha,"Taapsee Pannu, Pavail Gulati, Kumud Mishra, Ratna Pathak Shah"
